,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3118,39,114,1,0.8,3,0,0,0,0,1,0
3119,36,54,3,0.9,3,179,0,0,0,1,0
3120,11,75,2,1.7,2,0,0,0,0,1,0
3121,2,13,4,0.4,1,0,0,0,0,0,1
3122,14,54,2,0.6,3,218,0,0,0,0,0
3123,17,22,3,1.0,2,126,0,0,0,1,1
3124,20,198,2,2.8,1,0,0,0,0,1,1
3125,20,18,1,0.2,1,0,0,0,0,1,1
3126,32,74,4,0.7,1,0,0,0,0,0,1
3127,14,61,4,0.2,3,0,0,0,0,1,0
3128,12,64,2,1.8,1,0,0,0,0,0,0
3129,14,10,2,0.3,2,0,0,1,0,0,1
3130,0,82,2,1.8,2,0,0,1,0,0,1
3131,22,61,3,2.7,2,168,0,0,0,1,1
3132,7,83,2,2.5,1,148,0,1,0,1,0
3133,5,73,3,2.6,3,0,0,0,0,1,0
3134,30,22,2,0.4,1,89,0,0,0,1,0
3135,0,91,2,1.8,2,321,0,0,0,0,0
3136,34,65,3,2.2,3,94,0,1,1,0,1
3137,36,13,3,0.5,1,0,0,0,0,1,0
3138,11,103,1,4.6,1,255,0,0,0,1,0
3139,26,95,1,0.3,1,0,0,0,0,1,0
3140,7,31,4,1.0,1,0,0,0,0,1,1
3141,31,131,3,0.6,1,0,1,0,0,1,0
3142,8,175,4,1.1,3,0,1,1,1,1,1
3143,24,38,4,0.1,1,0,0,0,0,1,0
3144,18,104,3,1.0,1,0,0,0,0,1,0
3145,10,114,3,3.3,3,0,1,0,0,0,0
3146,1,38,4,1.7,2,0,0,0,0,1,0
3147,0,30,4,1.3,3,0,0,0,0,1,1
3148,22,19,2,0.1,3,106,0,0,0,0,0
3149,25,25,4,1.0,1,0,0,0,0,1,1
3150,22,124,4,5.0,3,0,1,0,0,0,0
3151,19,20,3,0.5,1,0,0,0,0,0,0
3152,15,83,1,1.0,3,0,0,0,0,0,0
3153,5,18,4,0.3,2,0,0,0,0,0,1
3154,1,99,1,3.0,3,149,1,0,0,0,1
3155,29,62,3,0.3,2,0,0,0,0,1,0
3156,30,24,1,0.1,2,0,0,0,0,0,0
3157,0,13,4,1.0,1,84,0,0,0,1,0
3158,28,64,2,0.8,3,0,0,1,0,1,0
3159,33,62,3,2.6666666666666665,1,240,0,0,0,0,0
3160,15,158,1,4.7,2,0,1,1,1,0,1
3161,4,88,1,5.4,1,0,0,0,0,1,0
3162,7,28,4,0.8,1,0,0,0,0,1,0
3163,27,52,2,1.0,3,0,0,0,0,0,0
3164,4,82,4,0.0,1,0,0,0,0,1,1
3165,37,140,2,6.9,1,97,0,0,0,0,1
3166,4,80,1,0.8,2,0,0,0,0,1,1
3167,38,58,4,1.2,2,228,0,0,0,0,1
3168,25,180,1,1.7,1,0,0,0,0,1,0
3169,28,55,1,1.6,2,227,0,0,0,0,0
3170,16,65,3,2.6666666666666665,2,100,0,0,0,0,0
3171,12,62,3,2.3333333333333335,2,0,0,0,0,0,0
3172,9,23,4,0.3,1,0,0,0,0,0,0
3173,10,35,1,1.7,1,0,0,0,0,1,0
3174,24,35,4,0.2,2,0,0,0,0,0,1
3175,18,74,4,0.4,1,0,0,0,0,0,0
3176,24,14,3,0.4,1,0,0,0,0,1,0
3177,4,83,2,1.5,3,199,0,0,0,0,1
3178,21,71,4,1.9,3,0,0,0,0,0,0
3179,17,53,2,0.7,1,130,0,1,0,1,0
3180,3,103,2,0.6,1,84,0,0,0,0,0
3181,15,109,1,1.7,1,0,0,0,0,1,0
3182,33,60,2,1.9,2,94,0,1,0,1,0
3183,17,12,3,0.6666666666666666,2,0,0,0,0,1,0
3184,15,141,2,8.0,1,0,0,0,0,1,0
3185,10,128,1,3.8,1,0,0,0,0,1,0
3186,16,98,3,1.0,1,296,0,0,0,0,0
3187,18,41,1,0.5,3,0,0,0,0,0,0
3188,25,90,2,4.5,3,0,0,0,0,0,1
3189,6,31,1,0.3,1,0,0,0,0,0,0
3190,26,74,1,3.0,3,0,0,0,0,0,0
3191,5,83,4,1.8,3,0,0,0,0,0,1
3192,39,35,1,0.5,3,0,0,0,0,0,0
3193,7,140,1,4.0,1,0,0,0,0,0,1
3194,15,65,3,0.5,3,0,0,0,0,0,0
3195,29,35,3,1.4,1,0,0,0,0,0,0
3196,7,73,4,1.8,3,0,0,0,0,1,1
3197,10,29,1,1.5,2,0,0,0,0,1,0
3198,9,55,4,2.0,2,147,0,0,0,0,1
3199,9,20,4,0.7,2,0,0,0,0,1,0
3200,23,70,1,2.8,2,0,0,0,0,0,0
3201,3,81,4,0.2,1,0,0,0,0,0,0
3202,4,25,2,0.3,1,0,0,1,0,1,0
3203,20,119,2,7.5,1,239,0,0,0,1,0
3204,35,49,4,1.7,2,185,0,0,0,0,0
3205,33,38,1,1.4,1,0,0,0,0,1,1
3206,7,80,2,1.5,3,0,0,0,0,1,1
3207,32,84,1,4.3,1,0,0,0,0,1,1
3208,29,61,4,1.6,2,0,0,0,0,1,0
3209,16,173,2,1.5,2,373,1,0,1,1,1
3210,19,60,2,2.5,1,0,0,1,0,0,0
3211,9,83,2,4.5,3,0,0,0,0,1,0
3212,35,59,1,2.8,2,0,0,0,0,0,0
3213,9,32,3,2.0,3,116,0,0,0,1,0
3214,37,33,3,0.1,3,0,0,0,0,1,0
3215,15,19,4,0.2,3,0,0,0,0,1,0
3216,8,14,4,0.3,1,0,0,0,0,0,0
3217,39,94,4,4.1,1,120,1,0,1,1,1
3218,16,154,2,6.1,1,325,0,0,0,1,0
3219,15,33,1,2.0,2,0,0,0,0,0,0
3220,35,28,2,0.2,3,135,0,0,0,1,0
3221,16,44,1,1.8,1,0,0,1,0,1,0
3222,23,81,2,0.8,3,0,0,0,0,0,0
3223,18,29,1,0.5,3,0,0,0,0,1,0
3224,21,58,3,0.3,3,0,0,1,0,1,0
3225,28,38,4,0.9,2,0,0,0,0,0,1
3226,8,82,3,1.5,1,0,0,0,0,1,1
3227,7,18,1,0.4,3,0,0,0,0,1,0
3228,2,45,2,1.7,2,0,0,0,0,0,1
3229,9,64,4,3.4,1,0,0,0,0,0,0
3230,40,48,3,2.4,1,0,0,0,0,0,1
3231,37,24,1,0.3,3,0,0,1,0,1,0
3232,25,65,4,2.0,3,0,0,0,0,1,0
3233,20,111,1,0.0,1,329,0,0,0,0,0
3234,12,114,3,0.6,2,0,0,0,0,1,0
3235,35,39,2,1.6,3,0,0,0,0,1,0
3236,14,19,1,0.75,3,0,0,0,0,0,1
3237,9,22,3,0.1,2,0,0,0,1,1,1
3238,28,49,4,1.1,2,0,0,0,0,1,0
3239,4,40,1,0.3,1,0,0,0,0,1,0
3240,36,63,1,1.6,1,118,0,0,0,1,0
3241,15,55,1,2.8,1,0,0,0,0,0,0
3242,14,33,1,2.0,2,0,0,0,0,1,0
3243,26,31,4,1.5,3,0,0,0,0,1,0
3244,24,24,4,0.2,1,0,0,0,0,1,0
3245,22,81,4,3.6,3,0,0,0,0,1,1
3246,17,81,1,0.8,2,223,0,0,0,1,0
3247,20,113,2,3.3,1,0,0,0,0,1,1
3248,6,92,2,3.3,1,0,0,0,0,0,0
3249,25,81,1,1.2,1,0,0,0,0,0,0
3250,11,101,3,1.2,3,0,0,1,0,0,1
3251,26,78,3,3.0,2,0,0,0,0,0,1
3252,38,78,2,0.0,3,0,0,0,0,1,0
3253,30,35,1,1.5,2,118,0,0,0,0,1
3254,37,9,2,0.3,3,0,0,0,0,1,0
3255,7,82,4,2.0,2,0,0,0,0,1,1
3256,9,41,1,2.5,3,0,0,0,0,0,0
3257,35,84,1,1.8,3,0,0,0,0,1,0
3258,17,42,4,2.2,2,185,0,1,0,1,0
3259,8,54,3,2.3,1,0,0,0,0,0,1
3260,30,84,2,0.0,3,0,0,0,0,0,0
3261,40,131,1,3.8,1,0,0,0,0,0,0
3262,19,85,2,3.8,3,0,0,0,0,1,0
3263,8,84,4,3.4,1,0,0,0,0,1,0
3264,41,114,4,2.4,3,0,0,0,0,1,0
3265,14,61,3,0.5,3,0,0,0,0,1,0
3266,31,39,1,2.2,3,0,0,0,0,1,1
3267,35,21,2,1.0,1,120,0,0,0,1,0
3268,17,111,4,5.4,3,0,1,0,0,1,0
3269,34,68,2,2.8,1,113,0,0,0,0,0
3270,23,179,4,3.6,2,0,1,0,0,1,0
3271,27,93,4,4.1,2,0,1,0,0,0,1
3272,9,85,2,1.8,1,0,0,0,0,0,0
3273,15,180,1,4.1,1,0,0,0,0,0,0
3274,5,110,2,1.5,3,0,0,0,0,1,0
3275,8,65,1,1.2,1,268,0,0,0,1,0
3276,31,159,1,3.9,3,0,1,0,0,0,0
3277,19,81,2,3.2,1,0,0,0,0,1,0
3278,6,132,1,3.8,1,0,0,0,0,1,0
3279,3,44,1,2.0,2,0,0,0,0,0,0
3280,33,98,1,2.6,1,0,0,0,0,0,0
3281,25,62,2,1.5,2,0,0,0,0,1,1
3282,21,91,1,4.7,1,0,0,0,0,1,0
3283,30,29,4,0.7,2,87,0,0,0,1,0
3284,2,101,4,2.1,3,0,0,0,0,0,1
3285,13,65,3,0.7,2,0,0,0,0,1,0
3286,36,58,1,2.8,2,0,0,0,0,0,1
3287,13,32,2,0.8,3,0,0,0,0,1,0
3288,30,140,4,0.5,1,292,1,0,0,0,0
3289,25,44,1,0.3,1,187,0,0,0,1,1
3290,27,113,1,0.1,3,0,0,0,0,0,0
3291,28,38,1,1.3,2,0,0,0,0,1,0
3292,2,13,4,0.4,1,0,0,1,0,0,0
3293,20,62,2,2.5,1,0,0,1,0,1,0
3294,12,29,3,2.0,3,0,0,0,0,0,0
3295,16,141,3,4.0,2,0,1,0,0,0,0
3296,37,132,1,4.4,2,0,1,0,0,1,0
3297,32,23,1,0.3,3,0,0,0,0,1,1
3298,32,11,2,0.3,1,89,0,0,0,0,0
3299,34,90,4,1.9,2,0,0,0,0,1,0
3300,38,43,1,1.9,2,0,0,0,0,1,0
3301,22,59,4,2.6,1,0,0,0,0,1,1
3302,11,28,2,0.8,3,0,0,0,0,0,0
3303,29,28,2,0.7,2,82,0,0,0,1,1
3304,17,108,3,1.0,1,383,0,0,0,1,0
3305,13,78,1,2.8,3,0,0,0,0,0,0
3306,22,65,1,2.4,1,0,0,0,0,1,0
3307,10,25,4,1.0,1,0,0,0,0,1,0
3308,23,108,2,3.8,3,0,0,0,0,0,1
3309,27,43,4,0.2,2,0,0,0,0,1,0
3310,29,95,4,1.0,2,0,0,0,0,1,1
3311,25,24,1,0.3,1,0,0,0,0,0,0
3312,22,190,2,8.8,1,0,0,0,0,0,0
3313,24,24,1,0.9,3,0,0,0,0,0,0
3314,13,41,4,1.7,1,0,0,0,0,1,0
3315,22,80,3,1.1,1,0,0,0,0,0,0
3316,26,63,3,2.0,3,0,0,0,0,1,0
3317,41,79,3,2.0,3,0,0,0,0,0,0
3318,20,105,4,3.2,1,0,1,0,0,0,0
3319,35,153,3,2.0,3,0,1,0,0,0,1
3320,25,114,1,0.6,1,0,0,0,0,0,1
3321,15,120,1,5.2,1,0,0,0,0,1,0
3322,16,104,1,4.0,3,0,0,0,1,1,1
3323,35,20,1,1.3,1,0,0,0,0,1,0
3324,31,41,1,1.4,1,0,0,1,0,1,0
3325,23,35,2,1.3,1,0,0,0,0,0,0
3326,27,174,1,2.9,2,0,1,0,0,1,0
3327,18,164,1,1.3,3,0,1,1,1,1,1
3328,20,22,1,0.1,1,0,0,0,0,0,0
3329,10,132,1,3.8,1,82,0,0,0,0,1
3330,9,32,4,1.1,3,0,0,0,0,1,0
3331,42,21,3,0.1,3,0,0,0,0,0,1
3332,9,49,2,1.6666666666666667,2,0,0,0,0,0,1
3333,13,79,4,0.1,2,280,0,0,0,1,0
3334,14,30,2,0.8,3,86,0,0,0,0,0
3335,10,118,2,7.8,1,358,0,0,0,0,0
3336,34,11,4,0.7,3,0,0,0,0,1,0
3337,29,61,3,2.0,3,0,0,0,0,1,0
3338,9,43,4,1.2,2,0,0,1,0,1,0
3339,1,141,4,5.1,3,354,1,0,0,0,0
3340,3,54,4,1.8,3,0,0,0,0,0,0
3341,9,33,2,0.3,1,0,0,1,0,1,0
3342,13,84,3,1.2,3,121,0,0,0,1,1
3343,37,125,1,1.0,3,0,1,0,0,1,0
3344,19,110,1,3.4,1,0,0,0,0,0,1
3345,11,14,4,1.0,1,0,0,0,1,1,1
3346,15,65,2,2.8,1,0,0,0,0,1,1
3347,41,78,3,2.0,3,0,0,0,1,1,1
3348,35,18,3,0.3,3,0,0,0,0,0,0
3349,25,95,2,4.5,3,275,0,0,0,0,0
3350,3,95,2,1.8,2,0,0,0,0,0,0
3351,26,191,1,1.7,1,0,0,0,0,1,0
3352,4,19,1,0.6666666666666666,3,83,0,0,0,1,0
3353,23,19,4,0.6,3,0,0,0,0,1,1
3354,18,39,1,0.3,3,0,0,0,0,1,0
3355,23,93,1,2.4,1,0,0,0,0,1,1
3356,23,115,3,4.6,3,0,1,0,0,0,0
3357,6,112,1,2.7,2,408,0,1,1,1,1
3358,35,40,4,0.4,1,0,0,0,0,0,0
3359,19,45,3,0.6,2,0,0,0,0,0,0
3360,24,133,1,5.0,1,0,0,0,0,0,0
3361,5,85,3,1.6,1,87,0,0,0,1,1
3362,4,18,2,0.3,2,0,0,0,0,1,0
3363,34,54,4,1.3,2,0,0,0,0,1,0
3364,15,41,2,2.4,2,105,0,0,0,0,0
3365,8,21,1,0.6666666666666666,3,0,0,0,0,1,0
3366,9,152,1,6.0,1,0,0,0,0,1,1
3367,27,53,1,1.6,2,0,0,0,0,1,0
3368,18,163,3,5.333333333333333,2,0,1,0,1,0,1
3369,10,84,4,0.1,2,0,0,0,0,1,0
3370,13,59,3,0.9,3,199,0,1,0,1,0
3371,18,33,3,0.5,2,0,0,0,0,0,0
3372,29,81,4,4.9,1,209,0,0,0,1,0
3373,2,182,3,7.2,2,442,1,0,1,1,1
3374,31,61,1,2.2,3,0,0,0,0,0,0
3375,18,88,4,1.1,2,0,0,0,0,1,0
3376,21,170,2,2.8,1,0,0,0,0,0,0
3377,10,83,4,0.7,3,315,0,0,0,1,0
3378,0,44,4,0.6,2,0,0,0,0,0,1
3379,41,83,3,2.0,3,0,0,0,0,1,0
3380,38,21,1,0.8,2,76,0,0,0,0,1
3381,15,143,1,3.5,1,0,0,0,0,1,1
3382,36,103,2,2.8,1,0,0,1,1,1,0
3383,22,135,3,4.1,1,213,1,0,0,1,0
3384,11,162,1,8.6,1,153,0,1,0,1,0
3385,17,73,4,0.4,1,0,0,1,0,0,0
3386,10,142,4,0.8,3,0,1,0,0,0,0
3387,37,25,2,0.2,3,0,0,0,0,1,0
3388,21,115,2,3.3,1,85,0,0,0,1,0
3389,3,88,3,0.8,1,238,0,0,0,0,0
3390,3,73,3,0.3,3,0,0,0,0,0,0
3391,29,94,1,0.8,3,221,0,0,0,0,0
3392,7,58,1,1.0,1,0,0,0,0,1,0
3393,11,81,3,0.9,2,0,0,0,0,1,1
3394,2,113,4,2.1,3,0,0,0,0,1,0
3395,16,35,2,1.4,2,135,0,0,0,0,0
3396,28,65,1,0.0,1,0,0,0,0,1,1
3397,6,170,2,6.7,1,137,0,0,0,1,0
3398,14,62,2,2.4,2,0,0,0,0,1,1
3399,29,54,2,2.1,3,97,0,0,0,0,0
3400,22,39,1,1.2,2,0,0,0,0,0,0
3401,15,28,1,1.4,3,118,0,0,0,1,1
3402,40,95,2,0.0,3,0,0,0,0,1,1
3403,29,82,3,3.7,2,0,1,0,0,1,0
3404,14,21,1,0.6,3,101,0,0,0,0,0
3405,30,50,2,2.1,3,0,0,0,0,1,0
3406,12,34,3,2.0,3,0,0,0,0,0,1
3407,32,19,4,0.7,3,0,0,0,0,0,0
3408,21,71,4,1.9,1,0,0,0,0,1,0
3409,5,113,2,2.0,2,84,0,0,0,1,1
3410,11,9,4,0.2,3,0,0,0,0,1,0
3411,37,118,1,2.0,1,427,0,0,0,0,0
3412,29,79,4,4.9,1,0,0,0,0,0,0
3413,24,72,3,1.4,3,0,0,0,0,0,1
3414,36,18,1,1.3,1,0,0,0,0,0,0
3415,12,93,2,2.2,1,0,0,0,0,1,1
3416,37,62,1,0.0,2,244,0,0,0,1,0
3417,12,23,3,1.0,2,0,0,0,0,1,1
3418,31,40,3,1.4,3,0,0,0,1,1,1
3419,10,34,4,1.7,1,87,0,0,0,1,1
3420,41,114,1,0.8,3,0,0,0,0,1,1
3421,23,125,1,2.4,1,0,0,0,0,0,1
3422,23,41,1,1.4,3,0,0,0,0,0,1
3423,35,38,2,1.0,3,0,0,0,0,0,0
3424,19,45,4,0.0,2,0,0,0,0,1,1
3425,0,12,4,1.0,1,90,0,0,0,1,0
3426,5,115,2,1.5,3,189,0,0,0,1,0
3427,15,175,2,8.0,1,0,0,0,0,1,0
3428,21,24,1,0.9,3,0,0,0,0,0,0
3429,14,28,2,1.4,2,108,0,0,0,0,1
3430,38,32,2,0.3,1,0,0,0,0,1,1
3431,38,63,2,1.7,3,184,0,1,0,1,0
3432,23,32,1,1.0,1,0,0,0,0,0,1
3433,9,60,4,1.3,1,0,0,1,0,0,0
3434,31,53,2,1.6,3,78,0,0,0,0,0
3435,8,58,4,1.3,1,0,0,1,0,0,0
3436,29,42,4,2.5,2,0,0,0,0,0,0
3437,31,39,4,0.7,2,0,0,1,0,1,0
3438,17,72,1,2.8,1,271,0,0,0,1,0
3439,17,80,3,0.1,1,0,0,0,1,1,1
3440,1,39,4,0.6,2,0,0,0,0,0,1
3441,40,18,2,0.3,3,0,0,1,1,1,1
3442,18,30,1,0.5,3,0,0,0,0,1,0
3443,18,54,1,2.8,1,202,0,0,0,0,0
3444,35,128,1,0.9,1,0,0,0,0,1,0
3445,13,38,1,1.5,2,116,0,0,0,0,1
3446,32,120,1,7.4,1,186,0,0,0,1,0
3447,29,25,4,0.1,3,109,0,0,0,0,0
3448,18,85,4,1.9,3,110,0,0,0,1,1
3449,32,135,3,4.8,2,0,1,1,1,1,0
3450,4,14,4,0.5,3,0,0,0,0,0,1
3451,30,70,1,1.6,3,251,0,0,0,1,1
3452,37,23,3,0.4,2,0,0,0,0,0,0
3453,3,31,4,0.3,2,0,0,0,0,1,0
3454,21,132,1,0.3,1,0,0,0,0,1,0
3455,19,28,3,0.5,1,0,0,0,0,1,1
3456,22,125,2,4.7,3,0,1,0,0,1,0
3457,31,91,2,2.8,1,0,0,0,0,1,0
3458,23,191,2,2.8,1,231,0,0,0,0,1
3459,1,88,2,1.8,2,0,0,0,0,0,0
3460,37,84,4,2.4,3,0,0,0,0,1,1
3461,27,64,3,2.0,3,142,0,0,0,1,0
3462,33,28,2,0.5,2,146,0,1,0,1,0
3463,3,149,1,0.8,1,0,0,0,0,1,0
3464,37,172,4,4.25,1,0,1,0,1,1,1
3465,41,42,1,1.9,2,0,0,0,0,0,0
3466,6,53,2,1.0,2,96,0,0,0,0,1
3467,37,149,2,0.2,3,364,1,0,0,1,0
3468,19,113,2,1.8,2,0,0,0,0,0,1
3469,2,79,2,2.5,1,0,0,0,0,1,0
3470,31,175,2,0.5,1,429,0,0,0,1,1
3471,25,38,1,1.4,3,0,0,0,0,1,0
3472,27,120,4,3.0,2,431,1,0,0,1,0
3473,34,52,4,0.7,1,0,0,1,0,0,0
3474,24,42,2,0.7,2,0,0,0,0,1,0
3475,30,13,1,0.3,1,0,0,0,0,0,0
3476,39,141,2,6.9,1,0,0,1,0,1,0
3477,10,131,2,4.333333333333333,1,156,0,0,0,1,1
3478,6,133,1,1.5,3,0,1,0,0,0,0
3479,6,64,2,2.5,1,0,0,0,0,1,0
3480,39,49,2,1.5,1,0,0,1,0,1,0
3481,26,34,1,0.3,3,0,0,0,0,1,0
3482,33,91,1,4.3,1,81,0,1,0,0,0
3483,36,195,1,4.7,1,0,0,0,0,1,0
3484,18,53,3,2.5,2,112,0,0,0,0,0
3485,13,39,2,0.8,3,0,0,0,0,0,0
3486,1,20,4,1.0,1,0,0,0,0,0,1
3487,4,104,4,1.8,3,0,0,0,0,0,1
3488,15,51,2,1.1,2,131,0,0,0,1,0
3489,12,154,3,6.4,1,0,1,1,0,0,0
3490,9,38,1,1.3333333333333333,1,115,0,0,0,0,0
3491,27,12,2,0.4,1,0,0,0,0,0,1
3492,9,28,1,0.6,3,0,0,0,0,0,1
3493,28,33,2,0.4,3,0,0,0,0,1,0
3494,2,31,4,1.5,2,0,0,0,0,0,0
3495,8,44,1,1.8,2,192,0,0,0,1,0
3496,13,49,4,2.0,3,192,0,0,0,0,0
3497,31,134,2,0.3,1,0,0,0,0,0,0
3498,6,182,4,0.8,3,94,1,0,0,1,0
3499,23,114,1,0.3,1,286,0,0,0,1,0
3500,26,90,1,2.8,2,0,0,0,0,1,1
3501,39,105,4,1.7,3,0,0,1,0,1,0
3502,8,58,3,2.0,1,90,0,0,0,1,0
3503,3,53,4,2.1,3,0,0,0,0,1,0
3504,20,15,4,0.6,3,0,0,1,0,1,0
3505,39,103,1,0.8,3,0,0,0,0,1,1
3506,1,58,4,1.8,2,154,0,0,1,1,1
3507,23,83,1,2.6666666666666665,2,0,0,0,1,1,1
3508,9,125,1,4.3,3,0,1,0,0,1,0
3509,12,61,3,0.9,3,0,0,0,0,0,0
3510,11,69,3,2.3333333333333335,2,0,0,0,0,0,0
3511,11,89,1,1.5,3,0,0,0,0,1,0
3512,20,70,4,2.9,1,0,0,0,0,0,1
3513,4,39,2,1.0,2,0,0,0,0,0,0
3514,9,41,4,1.2,2,0,0,0,0,1,0
3515,26,148,2,0.4,1,508,0,0,0,0,0
3516,21,38,3,0.6,2,148,0,0,0,1,0
3517,6,95,1,3.9,3,146,1,0,0,0,1
3518,36,129,2,6.0,1,0,0,0,0,0,0
3519,5,84,4,1.8,2,0,0,1,0,1,0
3520,35,29,3,1.3,2,0,0,0,0,0,0
3521,10,30,2,0.8,3,0,0,0,0,1,0
3522,40,90,2,0.0,3,134,0,0,0,0,0
3523,4,150,1,0.8,1,0,0,0,0,0,1
3524,33,15,4,0.9,2,0,0,0,0,0,0
3525,34,13,4,0.9,2,0,0,0,0,0,0
3526,33,9,2,0.2,3,0,0,0,0,1,0
3527,10,24,4,1.1,3,0,0,0,0,0,0
3528,17,41,3,2.2,2,0,0,0,0,1,0
3529,7,25,4,1.0,1,0,0,0,0,1,1
3530,28,49,4,2.8,2,0,0,1,0,0,0
3531,12,58,3,0.9,3,128,0,0,0,0,1
3532,12,141,2,0.0,1,0,0,0,0,1,1
3533,32,50,4,2.1,1,211,0,0,0,0,0
3534,10,61,3,2.0,1,0,0,0,0,0,1
3535,27,65,1,1.2,1,0,0,0,0,1,1
3536,24,112,1,0.3,1,229,0,0,0,0,0
3537,34,19,3,0.3,3,0,0,0,0,1,0
3538,0,23,1,0.1,2,0,0,0,0,0,0
3539,30,60,1,2.2,3,0,0,0,0,0,0
3540,15,30,4,0.3,1,0,0,1,0,0,1
3541,20,144,4,5.4,1,210,1,0,0,1,0
3542,5,118,4,3.0,3,0,1,0,0,1,0
3543,11,194,2,0.0,1,0,0,0,0,0,0
3544,19,109,3,1.1,1,0,0,0,0,0,0
3545,22,174,1,2.4,1,0,0,0,0,1,0
3546,40,34,1,1.1,3,119,0,0,0,1,1
3547,20,84,3,0.7,2,0,0,0,0,1,0
3548,16,41,1,2.0,2,0,0,0,0,0,1
3549,7,92,3,1.6,1,0,0,0,0,0,0
3550,10,19,1,0.75,3,116,0,0,0,0,0
3551,35,55,3,0.5,2,172,0,0,0,0,0
3552,27,22,4,0.5,2,0,0,0,0,1,1
3553,16,155,1,7.0,1,0,0,0,0,0,0
3554,13,72,4,2.0,3,0,0,1,0,0,0
3555,9,81,1,2.7,2,0,0,0,0,1,0
3556,11,30,1,1.7,1,0,0,1,0,0,1
3557,20,54,4,2.9,1,189,0,0,0,1,1
3558,34,60,3,2.5,1,0,0,0,0,1,0
3559,25,68,1,1.5,2,0,0,0,0,0,0
3560,5,65,4,2.2,2,126,0,0,0,1,0
3561,6,31,3,1.0,2,142,0,0,0,0,0
3562,8,169,1,6.5,3,272,1,1,1,1,0
3563,27,139,1,0.9,3,0,1,0,0,0,0
3564,7,29,1,0.6,3,0,0,0,0,0,0
3565,15,43,2,1.1,2,0,0,0,0,0,1
3566,33,80,2,2.8,1,0,0,0,0,1,1
3567,26,43,1,1.3,2,123,0,0,0,1,0
3568,4,194,2,4.5,1,0,0,0,0,0,1
3569,15,24,2,0.8,3,0,0,1,0,1,0
3570,29,32,2,0.6,3,0,0,0,0,1,1
3571,18,153,3,5.6,1,416,1,0,0,0,0
3572,6,30,1,0.4,3,0,0,0,0,1,1
3573,36,165,3,5.6,1,0,1,0,0,0,1
3574,30,64,3,0.3,2,0,0,0,0,0,1
3575,38,15,4,0.6,2,83,0,0,0,0,0
3576,30,70,3,0.3,2,0,0,0,0,0,0
3577,9,32,3,2.0,3,0,0,0,0,1,0
3578,5,128,2,4.1,2,209,1,0,0,1,0
3579,2,84,1,2.9,3,102,0,1,1,0,1
3580,16,62,2,2.2,3,0,0,0,0,1,1
3581,4,33,3,1.0,2,0,0,0,0,0,1
3582,25,65,1,0.0,1,0,0,0,0,1,0
3583,3,33,4,1.5,2,85,0,0,0,0,0
3584,37,15,1,0.8,2,115,0,0,0,1,0
3585,18,45,3,1.0,2,0,0,0,0,1,0
3586,15,132,2,3.9,1,0,0,0,0,1,0
3587,4,29,3,0.1,2,0,0,0,0,1,0
3588,38,65,1,0.0,2,0,0,0,0,1,0
3589,12,52,2,2.4,2,147,0,0,0,0,0
3590,7,64,2,0.1,1,0,0,0,0,1,1
3591,32,73,2,2.3,3,224,0,0,0,1,1
3592,3,20,1,0.6666666666666666,3,0,0,0,0,0,0
3593,34,44,2,0.3,1,192,0,0,0,1,0
3594,8,79,1,2.5,1,0,0,0,0,1,0
3595,14,104,2,1.8,2,79,0,0,0,0,0
3596,20,88,1,4.7,1,0,0,0,0,0,0
3597,26,51,3,2.0,3,0,0,0,0,1,0
3598,11,61,3,0.9,2,0,0,0,0,0,0
3599,19,23,2,0.1,3,91,0,0,1,1,1
3600,20,38,2,2.1,3,95,0,0,0,1,0
3601,13,75,3,2.6,2,0,0,1,0,0,0
3602,21,42,4,0.1,1,0,0,0,0,1,1
3603,25,45,4,0.1,1,0,0,0,0,1,1
3604,38,59,3,0.5,2,0,0,0,0,1,0
3605,31,130,2,2.6,3,0,1,0,0,0,0
3606,18,9,2,0.0,3,96,0,0,0,1,1
3607,15,62,3,0.9,3,0,0,0,0,0,0
3608,35,202,1,4.7,1,553,0,0,0,0,0
3609,5,162,1,4.3,1,0,0,0,0,0,1
3610,6,93,3,1.6,1,79,0,0,0,1,0
3611,39,145,1,0.9,1,0,0,0,0,0,0
3612,25,99,1,4.6,1,368,1,1,1,0,1
3613,11,148,1,5.8,3,0,1,0,0,1,0
3614,10,154,3,5.4,2,0,1,0,0,1,0
3615,34,149,2,6.0,1,0,0,0,0,1,1
3616,15,69,1,1.5,3,78,0,0,0,1,0
3617,11,30,2,0.3,1,146,0,0,0,0,0
3618,8,48,2,1.0,2,0,0,0,0,1,0
3619,20,42,1,0.3,3,0,0,0,0,1,0
3620,29,132,2,0.3,1,403,0,0,0,0,0
3621,27,81,3,1.7,2,193,0,0,0,1,0
3622,29,60,4,3.8,2,0,0,0,0,1,1
3623,3,45,4,1.7,2,95,0,0,0,0,0
3624,28,70,1,1.4,3,0,0,0,0,0,0
3625,21,71,4,2.9,1,0,0,0,0,1,0
3626,1,28,4,1.0,3,0,0,0,0,0,0
3627,1,83,2,0.2,1,0,0,0,0,0,1
3628,18,131,1,3.4,1,0,0,0,0,0,1
3629,26,82,1,0.0,1,0,0,0,0,1,1
3630,16,79,1,4.0,3,225,0,0,0,1,0
3631,21,51,4,1.9,3,0,0,0,0,0,0
